chat_message,category
scan this link to get skins skinclaim.freeplay.example,spam
cant believe we pulled that off brb meet at 2,not_spam
pls stop teamkilling,not_spam
congratulations you are selected visit winner.claimhub.example to accept,spam
we need a better strategy omw,not_spam
catch me if i fall,not_spam
nice teamwork folks,not_spam
i will craft the potion now,not_spam
we should split into two teams,not_spam
brb need to fix my connection,not_spam
urgent: click shortlink.loot.example/free to get free pet,spam
its my turn to draw next,not_spam
who has keys for the chest,not_spam
anyone else on voice chat,not_spam
thanks for the revive,not_spam
download this mod tool from mods.loot.example to unlock features,spam
can someone revive me?,not_spam
we need a better strategy,not_spam
earn robux fast go to robux-giveaway.freeplay.example and follow steps/login,spam
say ready when you are,not_spam
i will craft the potion now,not_spam
who wants to join my squad wp,not_spam
that combo was perfect,not_spam
nice shot that was insane np,not_spam
who has keys for the chest,not_spam
visit short.url/free to claim exclusive items,spam
what's the secret code for door meet at 8,not_spam
is anyone streaming rn,not_spam
we can craft 2 more arrows,not_spam
we need more DPS,not_spam
admin notice: confirm your login at admin-verify.playnow.example or account will be locked/login,spam
we can craft 2 more arrows,not_spam
we can craft 2 more arrows,not_spam
special offer: claim daily rewards at rewards.freeplay.example now/redeem,spam
watch out for campers at spawn,not_spam
final: click link to double your coins doublecoins.playnow.example/now,spam
gg everyone that was fun,not_spam
i need materials to craft a bow,not_spam
important: join trial for premium at premium.loot.example and get rewards,spam
anyone else on voice chat gl hf,not_spam
watch the minimap there is a trap,not_spam
i can carry if you support,not_spam
no spoilers please im on level 3 afk meet at 1,not_spam
i think the puzzle needs a lever wp,not_spam
please mute toxic players,not_spam
who is the host for next game,not_spam
any volunteers to lead?,not_spam
cant believe we pulled that off,not_spam
who has keys for the chest,not_spam
pls dont reveal the puzzle answer,not_spam
final: account support here support.freeplay.example/login to recover,spam
nice teamwork folks omw,not_spam
who wants to join my squad,not_spam
free pet and mount at petclaim.loot.example click to collect/verify,spam
that boss is too hard solo np,not_spam
watch out for campers at spawn,not_spam
is anyone streaming rn,not_spam
your account flagged visit accountcheck.claimhub.example to restore/verify,spam
free starter pack available on starter.claimhub.example,spam
join our discord for free skins discord.gg/free-skins,spam
watch your ammo count omw meet at 9,not_spam
i found a chest near the river np meet at 5,not_spam
final: join server for rare items discord.gg/rare-items/login,spam
please mute toxic players,not_spam
fast clear party looking for one,not_spam
congratulations you are selected visit winner.playnow.example to accept,spam
need healers at base,not_spam
verify your account here secure-verify.gamehub.example to keep items,spam
what's the secret code for door,not_spam
click link to double your coins doublecoins.claimhub.example,spam
i need materials to craft a bow,not_spam
important: special code here claim at codes.loot.example/game,spam
urgent: free pet and mount at petclaim.claimhub.example click to collect/claim,spam
this map favors long range,not_spam
free pet and mount at petclaim.claimhub.example click to collect/verify,spam
lets meet at the safehouse afk,not_spam
i think the puzzle needs a lever np,not_spam
can someone revive me? np,not_spam
click to join giveaway bitly/gamegiveaway,spam
click to join giveaway bitly/gamegiveaway,spam
this secret path is worth it,not_spam
i will tank for this raid,not_spam
important: click shortlink.gamehub.example/free to get free pet,spam
we need more DPS,not_spam
im new to this map any tips?,not_spam
im practicing aim in warmup,not_spam
lets rotate to the other point,not_spam
free pet and mount at petclaim.playnow.example click to collect,spam
join our discord for free skins discord.gg/free-skins,spam
im spectating for a bit wp,not_spam
free starter pack available on starter.gamehub.example,spam
i will watch the flank,not_spam
claim free gold now visit loot.example-gold.com to redeem/now,spam
watch out for campers at spawn meet at 2,not_spam
nice teamwork folks ty,not_spam
cant believe we pulled that off,not_spam
claim your prize now at claim.freeplay.example before it expires,spam
who wants to split the loot brb,not_spam
pls dont reveal the puzzle answer,not_spam
i will craft the potion now,not_spam
join trial for premium at premium.playnow.example and get rewards,spam
verify in 24 hours at verify-now.freeplay.example to avoid suspension/now,spam
you won 1000 coins click redeem.gamehub.example.com to claim,spam
important: scan this link to get skins skinclaim.playnow.example,spam
watch your ammo count gl hf,not_spam
please mute toxic players,not_spam
urgent: please confirm your account on security.gamehub.example,spam
remember to save before cutscene gg,not_spam
anyone up for ranked later?,not_spam
cover left i will push mid,not_spam
confirm login at confirm.freeplay.example to avoid suspension,spam
verify email at mailverify.playnow.example to keep progress,spam
can someone revive me? meet at 3,not_spam
watch the minimap there is a trap afk,not_spam
i found a chest near the river,not_spam
that skin looks cool where did you get it,not_spam
i will place traps at the entrance,not_spam
i can carry if you support,not_spam
who wants to join my squad gl hf,not_spam
lets rotate to the other point,not_spam
final: enter credentials at fake-login.gamehub.example to recover items,spam
that was a satisfying win,not_spam
anyone else on voice chat,not_spam
that skin looks cool where did you get it brb,not_spam
that was a satisfying win,not_spam
ill place the beacon here,not_spam
im lagging a bit restart client,not_spam
important: free starter pack available on starter.freeplay.example,spam
free upgrade available visit upgrade.gamehub.example to claim/claim,spam
swap roles if it helps the team gg meet at 8,not_spam
anyone up for ranked later? brb,not_spam
we need more DPS,not_spam
finish the quest and meet me,not_spam
watch the minimap there is a trap afk,not_spam
who wants to join my squad,not_spam
verify in 24 hours at verify-now.claimhub.example to avoid suspension/redeem,spam
gg everyone that was fun,not_spam
urgent: you won 1000 coins click redeem.playnow.example.com to claim/verify,spam
account support here support.freeplay.example/login to recover,spam
who stole the loot? meet at 10,not_spam
i will place traps at the entrance on my way,not_spam
im setting traps at the entrance,not_spam
catch me if i fall,not_spam
admin notice: confirm your login at admin-verify.freeplay.example or account will be locked,spam
watch the minimap there is a trap,not_spam
i can carry if you support,not_spam
fast clear party looking for one,not_spam
its my turn to draw next,not_spam
open this link to fix inventory error support.playnow.example/fix/claim,spam
pls dont reveal the puzzle answer,not_spam
who stole the loot? brb,not_spam
we lost the objective but well played,not_spam
i'll trade you armor for the sword meet at 2,not_spam
we should split into two teams,not_spam
join server for rare items discord.gg/rare-items/redeem,spam
claim free gold now visit claimhub.example-gold.com to redeem,spam
we lost the objective but well played,not_spam
final: urgent: please confirm your account on security.loot.example,spam
fast clear party looking for one,not_spam
dont drop items on floor wp,not_spam
dont rush wait for backup,not_spam
heal me and i will push,not_spam
click to join giveaway bitly/gamegiveaway,spam
the clue was behind the painting,not_spam
admin: you must update password at admin.claimhub.example to avoid ban,spam
final: free starter pack available on starter.gamehub.example/login,spam
nice shot that was insane,not_spam
important: enter credentials at fake-login.gamehub.example to recover items/redeem,spam
account support here support.gamehub.example/login to recover,spam
pls stop teamkilling,not_spam
im practicing aim in warmup,not_spam
who has keys for the chest afk,not_spam
we need more DPS,not_spam
free upgrade available visit upgrade.gamehub.example to claim,spam
this secret path is worth it,not_spam
final: you won 1000 coins click redeem.claimhub.example.com to claim,spam
reset your password at secure-login.claimhub.example to avoid ban,spam
hold position i have ult soon,not_spam
what's the secret code for door,not_spam
im setting traps at the entrance,not_spam
open this link to fix inventory error support.loot.example/fix,spam
finish the quest and meet me wp,not_spam
dont waste your ult on that guy,not_spam
important: admin notice: confirm your login at admin-verify.gamehub.example or account will be locked,spam
join our discord for free skins discord.gg/free-skins,spam
