chat_message,category
GM event! Double XP for 24 hours! Claim your bonus here: http://account-verify.net/claim,spam
WTS Healer69 for 100g.,not_spam
"Just finished the main story, wow! :)",not_spam
Can anyone help me with this quest?,not_spam
Important: Account merge required. Log in to http://loot-claim.biz/claim to prevent deletion.,spam
Welcome new members!,not_spam
WTB Diamonds PM offers.,not_spam
Is raid starting at 9 or 10?,not_spam
Claim your free copy of HeroesFall here: http://gamekeys.xyz/claim,spam
New game beta keys! Limited supply! Get yours at http://freeitems.online/claim,spam
Free gold for everyone! Click here to claim: http://account-verify.net/claim,spam
Best hack tool for unlimited items! Download now: http://discord-giveaway.com/claim,spam
Verify to claim your reward: http://freeitems.online/claim,spam
How do I get to Dragon Scale?,not_spam
That b0ss mechanics are insane.,not_spam
Get free RealmQuest with this program: win-cash.io,spam
Win $1000 playing HeroesFall! Enter here: http://claim-reward.net/claim,spam
Official patch download: http://gamekeys.xyz/claim,spam
WTB Lich King PM offers.,not_spam
Where's the best place to farm Azeron?,not_spam
Can someone carry me through Lich King's Crown?,not_spam
?,not_spam
Click here to get a rare mount instantly: http://secure-verify.org/claim,spam
How do I get to Crafting Mat?,not_spam
Trade: I have Crimson Hydra for sale.,not_spam
"I'm quitting, giving away all my items. First come, first served! http://game-event.co/claim",spam
"Hey, check out this cool new fan site for RealmQuest! http://freegold.ru/claim",spam
Free gold for everyone! Click here to claim: claim-reward.net,spam
Selling rare mount. Whisper me.,not_spam
Anyone need invites to the guild bank?,not_spam
Is this quest bugged for anyone else?,not_spam
Get free StormBringers with this program: http://account-verify.net/claim,spam
[GM] Notice: We are conducting an audit. Please confirm your details: http://freegold.ru/claim pls,spam
Get 99999 gold for free! Join our discord: secure-verify.org,spam
no,not_spam
Cash prizes for top players! Register now: game-event.co,spam
Legendary item giveaway! Only 100 left! Visit: http://loot-claim.biz/claim,spam
Report Crimson Hydra for griefing.,not_spam
Verify to claim your reward: freegold.ru,spam
Verify to claim your reward: account-verify.net,spam
"Good game, team!",not_spam
... :),not_spam
Unlock premium skins at http://account-verify.net/claim,spam
New game beta keys! Limited supply! Get yours at http://claim-reward.net/claim,spam
Verify to claim your reward: http://claim-reward.net/claim,spam
Is anyone else having trouble with the game? This site helped me: http://account-verify.net/claim,spam
Join our private giveaway at http://secure-verify.org/claim — winners announced soon!,spam
yep,not_spam
lag,not_spam
Trade: I have EclipseOnline for sale.,not_spam
New game beta keys! Limited supply! Get yours at http://secure-verify.org/claim,spam
GM event! Double XP for 24 hours! Claim your bonus here: http://claim-reward.net/claim,spam
Free gold for everyone! Click here to claim: http://secure-verify.org/claim,spam
New game beta keys! Limited supply! Get yours at http://account-verify.net/claim,spam
Win $1000 playing StormBringers! Enter here: http://game-event.co/claim pls,spam
Report Gold for griefing.,not_spam
Join our private giveaway at http://freeitems.online/claim — winners announced soon! pls,spam
Selling rare mount. Whisper me.,not_spam
Security alert! Unauthorized login attempt. Change password at: http://freeitems.online/claim,spam
Free gold for everyone! Click here to claim: http://account-verify.net/claim pls,spam
no,not_spam
Click here to get a rare mount instantly: http://discord-giveaway.com/claim,spam
Official patch download: http://loot-claim.biz/claim,spam
Cash prizes for top players! Register now: http://game-event.co/claim,spam
I need 5 more Healer69 for the crafting recipe.,not_spam
[GM] Notice: We are conducting an audit. Please confirm your details: http://secure-verify.org/claim,spam
Important: Account merge required. Log in to http://loot-claim.biz/claim to prevent deletion.,spam
any1 queueing for arenas?,not_spam
Free gold for everyone! Click here to claim: http://freegold.ru/claim,spam
Can anyone help me with this quest?,not_spam
"Due to server issues, we need to verify your password. Go to: http://account-verify.net/claim",spam
"Nice transmog, dude!",not_spam
Unlock premium skins at http://gamekeys.xyz/claim,spam
LOL that was hilarious.,not_spam
lag,not_spam
Free gold for everyone! Click here to claim: gamekeys.xyz,spam
Verify to claim your reward: http://discord-giveaway.com/claim,spam
afk,not_spam
Your account has been detected for suspicious activity. Verify here: http://secure-verify.org/claim,spam
Get 99999 gold for free! Join our discord: http://discord-giveaway.com/claim,spam
"Hey, check out this cool new fan site for StormBringers! http://loot-claim.biz/claim",spam
Win $1000 playing Azeron! Enter here: http://claim-reward.net/claim,spam
"Due to server issues, we need to verify your password. Go to: http://gamekeys.xyz/claim pls",spam
Welcome new members!,not_spam
nice,not_spam
What's everyone doing tonight?,not_spam
Reset your password here now: http://gamekeys.xyz/claim,spam
New game beta keys! Limited supply! Get yours at http://gamekeys.xyz/claim,spam
"Hello player, this is official support. Your account is at risk. Visit: http://freegold.ru/claim",spam
GM event! Double XP for 24 hours! Claim your bonus here: http://account-verify.net/claim,spam
Security alert! Unauthorized login attempt. Change password at: http://gamekeys.xyz/claim,spam
[GM] Notice: We are conducting an audit. Please confirm your details: http://gamekeys.xyz/claim,spam
Our tank was amazing!,not_spam
How do I get to StormBringers?,not_spam
"Good game, team!",not_spam
New game beta keys! Limited supply! Get yours at http://win-cash.io/claim,spam
afk,not_spam
lag,not_spam
"Hey, check out this cool new fan site for Azeron! http://claim-reward.net/claim",spam
Claim your free copy of Valoria here: http://account-verify.net/claim,spam
Follow this to recover your lost skins: http://game-event.co/claim,spam
That boss mechanics are insane.,not_spam
Need a healer for the dungeon!,not_spam
Join our private giveaway at http://loot-claim.biz/claim — winners announced soon!,spam
"Hey everyone, how's it going?",not_spam
Need a healer for the dungeon!,not_spam
[GM] Notice: We are conducting an audit. Please confirm your details: http://freeitems.online/claim,spam
?,not_spam
"I'm quitting, giving away all my items. First come, first served! http://claim-reward.net/claim",spam
ok,not_spam
Win $1000 playing EclipseOnline! Enter here: http://win-cash.io/claim,spam
Is raid starting at 9 or 10?,not_spam
New game beta keys! Limited supply! Get yours at http://loot-claim.biz/claim,spam
We found a bug that gives items. DM the link claim-reward.net to get it.,spam
Unlock premium skins at http://gamekeys.xyz/claim,spam
Reminder: Flasks for raid!,not_spam
That boss mechanics are insane.,not_spam
What's everyone doing tonight?,not_spam
...,not_spam
Report Void Titan for griefing.,not_spam
any1 need invites to the guild bank?,not_spam
Trade: I have EclipseOnline for sale.,not_spam
yep,not_spam
Welcome new members!,not_spam
Reset your password here now: http://secure-verify.org/claim,spam
Guild meeting tonight at 8 PM.,not_spam
[TankMaster] Anyone got extra Diamonds to sell?,not_spam
Is this quest bugged for anyone else?,not_spam
LFG for Void Titan raid.,not_spam
Your account has been temporarily suspended. Appeal here: http://claim-reward.net/claim,spam
I need 5 more Phoenix Feather for the crafting recipe.,not_spam
What's the lore behind this zone?,not_spam
Anyone got extra TankMaster to sell?,not_spam
Need help with Gold boss.,not_spam
Who wants to 1v1?,not_spam
Win $1000 playing HeroesFall! Enter here: http://discord-giveaway.com/claim,spam
LOL that was hilarious.,not_spam
Who wants to 1v1?,not_spam
Claim your free copy of EclipseOnline here: http://freeitems.online/claim,spam
nice,not_spam
GM_Alert: You have violated terms of service. Follow instructions at: http://secure-verify.org/claim,spam
Selling rare mount. Whisper me.,not_spam
GM event! Double XP for 24 hours! Claim your bonus here: http://game-event.co/claim,spam
Who wants to 1v1?,not_spam
Your account has been detected for suspicious activity. Verify here: http://account-verify.net/claim,spam
WTS Rare Mount for 100g.,not_spam
Is anyone else having trouble with the game? This site helped me: http://secure-verify.org/claim,spam
Your account has been temporarily suspended. Appeal here: http://win-cash.io/claim,spam
Need help with Mystic Ore boss.,not_spam
What's the lore behind this zone?,not_spam
"Hey, check out this cool new fan site for RealmQuest! http://freegold.ru/claim",spam
any1 up for PvP?,not_spam
seling rare mount. Whisper me.,not_spam
What's everyone doing tonight?,not_spam
Cash prizes for top players! Register now: freeitems.online,spam
New game beta keys! Limited supply! Get yours at http://claim-reward.net/claim,spam
...,not_spam
Selling rare mount. Whisper me.,not_spam
...,not_spam
any1 up for PvP?,not_spam
Need help with Rare Mount boss.,not_spam
Can anyone help me with this quest?,not_spam
afk,not_spam
Free gold for everyone! Click here to claim: http://gamekeys.xyz/claim,spam
Cash prizes for top players! Register now: http://gamekeys.xyz/claim pls,spam
Free gold for everyone! Click here to claim: http://secure-verify.org/claim,spam
Cash prizes for top players! Register now: http://loot-claim.biz/claim,spam
WTB Crafting Mat PM offers. :),not_spam
"Hello player, this is official support. Your account is at risk. Visit: http://loot-claim.biz/claim",spam
yep,not_spam
Need help with Crafting Mat boss.,not_spam
anyone up for PvP?,not_spam
Can anyone help me with this quest?,not_spam
nice,not_spam
Is raid starting at 9 or 10?,not_spam
Is raid starting at 9 or 10? :),not_spam
GM_Alert: You have violated terms of service. Follow instructions at: http://freegold.ru/claim,spam
"Nice transmog, dude!",not_spam
Anyone wanna do a dungeon run?,not_spam
"Due to server issues, we need to verify your password. Go to: http://freegold.ru/claim",spam
WTB Elder Wyrm PM offers.,not_spam
?,not_spam
Official patch download: freegold.ru,spam
Verify to claim your reward: http://freegold.ru/claim pls,spam
Your account has been temporarily suspended. Appeal here: http://claim-reward.net/claim,spam
"Hey, check out this cool new fan site for RealmQuest! http://win-cash.io/claim",spam
Anyone got extra Elder Wyrm to sell?,not_spam
"Just finished the main story, wow!",not_spam
"Hey everyone, how's it going?",not_spam
Guild meeting tonight at 8 PM.,not_spam
WTS GGWP for 100g.,not_spam
How do I get to Elder Wyrm? :),not_spam
How do I get to Potion?,not_spam
[GM] Notice: We are conducting an audit. Please confirm your details: http://game-event.co/claim,spam
That boss mechanics are insane.,not_spam
GG close game.,not_spam
no,not_spam
Get 99999 gold for free! Join our discord: http://game-event.co/claim,spam
We found a bug that gives items. DM the link http://gamekeys.xyz/claim to get it. pls,spam
LFG for Gold raid.,not_spam
I need 5 more Healer69 for the crafting recipe.,not_spam
Important: Account merge required. Log in to http://win-cash.io/claim to prevent deletion.,spam
Best hack tool for unlimited items! Download now: freegold.ru,spam
Get 99999 gold for free! Join our discord: http://gamekeys.xyz/claim,spam
Get free HeroesFall with this program: account-verify.net,spam
Win $1000 playing Shadowlands! Enter here: freegold.ru,spam
"Hey everyone, how's it going?",not_spam
Important: Account merge required. Log in to http://win-cash.io/claim to prevent deletion.,spam
nice,not_spam
Verify to claim your reward: http://discord-giveaway.com/claim,spam
Verify to claim your reward: http://game-event.co/claim,spam
Need help with TankMaster boss.,not_spam
"Due to server issues, we need to verify your password. Go to: game-event.co",spam
Your account has been temporarily suspended. Appeal here: http://win-cash.io/claim,spam
